Name: CGT西语咪咕, URL: http://goo.bkpcp.top/mg/cgtne$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 电影谍战片, URL: http://cfss.cc/cdn/hy/21059587.flv$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 电影谍战片, URL: https://www.goodiptv.club/huya/21059587$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 电影谍战片, URL: http://cdn.jdshipin.com:8880/huya.php?id=21059587$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 电影谍战片, URL: http://live.metshop.top/huya/21059587?cdn=alicdn$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 电影贺岁, URL: http://124.248.69.76:26781/huya/11601971$订阅源, IPv_Type: ipv4, Date: None, Delay: 506 ms, Speed: 0.33 M/s, Resolution: 1920x1080
Name: 电影贺岁, URL: https://live.metshop.top/huya/11601971$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 电影贺岁, URL: http://cdn.jdshipin.com:8880/huya.php?id=11601971$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 24H国漫热播, URL: https://lunbo.freetv.top/yy/1353937086$订阅源, IPv_Type: ipv4, Date: None, Delay: 1003 ms, Speed: 0.00 M/s, Resolution: 800x600
Name: 24H国漫热播, URL: http://150.158.112.123/php/yy.php?id=1353937086$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 24H国漫热播, URL: http://jiaojirentv.top/2020/yy.php?id=1353937086$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海绵宝宝, URL: http://124.248.69.76:26781/huya/11352919$订阅源, IPv_Type: ipv4, Date: None, Delay: 506 ms, Speed: 0.33 M/s, Resolution: 1920x1080
Name: 海绵宝宝, URL: http://61.133.118.228:5001/douyu/3949681$订阅源, IPv_Type: ipv4, Date: None, Delay: 765 ms, Speed: 0.48 M/s, Resolution: 1920x1080
Name: 海绵宝宝, URL: http://8.218.190.107:80/douyu/3949681$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 海绵宝宝, URL: http://1.94.31.214:35455/huya/11352919$订阅源, IPv_Type: ipv4, Date: None, Delay: 684 ms, Speed: 0.07 M/s, Resolution: 1024x576
Name: 海绵宝宝, URL: http://zzy789.xyz/douyu1.php?id=11595245$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 海绵宝宝, URL: http://b.mtw.so/6378ic$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海绵宝宝, URL: https://live.metshop.top/douyu/3949681$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海绵宝宝, URL: http://dns.yiandrive.com:15907/huya/11352919$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海绵宝宝, URL: http://cdn.jdshipin.com:8880/huya.php?id=11352919$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 猫和老鼠, URL: http://1.94.31.214:35455/huya/11352879$订阅源, IPv_Type: ipv4, Date: None, Delay: 684 ms, Speed: 0.07 M/s, Resolution: 1024x576
Name: 猫和老鼠, URL: http://huanqiuzhibo.cn/manifest/huya.php?id=11352879$订阅源, IPv_Type: ipv4, Date: None, Delay: 228 ms, Speed: 1.41 M/s, Resolution: 720x576
Name: 猫和老鼠, URL: http://b.mtw.so/5O4IdY$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 猫和老鼠, URL: http://cdn.jdshipin.com:8880/huya.php?id=11352879$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 猫和老鼠, URL: https://live.iill.top/huya/11352879$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_老三国, URL: https://live.metshop.top/huya/11602081$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_老三国, URL: http://cfss.cc/cdn/hy/11602081.flv$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_老三国, URL: https://www.goodiptv.club/huya/11602081$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_新三国, URL: https://live.metshop.top/huya/11352944$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_新三国, URL: http://cfss.cc/cdn/hy/11352944.flv$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_新三国, URL: https://www.goodiptv.club/huya/11352944$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_新三国, URL: http://jiaojirentv.top/2020/yy.php?id=23512910$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 剧集_新水浒, URL: https://live.metshop.top/huya/11342384$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_新水浒, URL: http://cfss.cc/cdn/hy/11342384.flv$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_新水浒, URL: https://www.goodiptv.club/huya/11342384$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_纪晓岚, URL: https://live.metshop.top/huya/11342396$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_纪晓岚, URL: http://cfss.cc/cdn/hy/11342396.flv$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_纪晓岚, URL: https://www.goodiptv.club/huya/11342396$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_庆余年, URL: https://live.metshop.top/huya/11352960$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_庆余年, URL: http://cfss.cc/cdn/hy/11352960.flv$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_庆余年, URL: https://www.goodiptv.club/huya/11352960$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_庆余年, URL: http://cdn.jdshipin.com:8880/huya.php?id=11352960$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_雍正王朝, URL: https://live.metshop.top/huya/11342439$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_雍正王朝, URL: http://cfss.cc/cdn/hy/11342439.flv$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_雍正王朝, URL: https://www.goodiptv.club/huya/11342439$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_雍正王朝, URL: http://cdn.jdshipin.com:8880/huya.php?id=11342439$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_士兵突击, URL: https://live.metshop.top/huya/11314438$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_士兵突击, URL: http://cfss.cc/cdn/hy/11314438.flv$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_士兵突击, URL: https://www.goodiptv.club/huya/11314438$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_士兵突击, URL: http://cdn.jdshipin.com:8880/huya.php?id=11342430$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_爱情公寓, URL: https://live.metshop.top/huya/11336726$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_爱情公寓, URL: http://cfss.cc/cdn/hy/11336726.flv$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_爱情公寓, URL: https://www.goodiptv.club/huya/11336726$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_爱情公寓, URL: http://cdn.jdshipin.com:8880/huya.php?id=11336726$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_武林外传, URL: https://live.metshop.top/huya/21059598$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_武林外传, URL: http://cfss.cc/cdn/hy/21059598.flv$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_武林外传, URL: https://www.goodiptv.club/huya/21059598$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_地下交通站, URL: https://live.metshop.top/huya/11342433$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_地下交通站, URL: http://cfss.cc/cdn/hy/11342433.flv$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_地下交通站, URL: https://www.goodiptv.club/huya/11342433$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_地下交通站, URL: http://cdn.jdshipin.com:8880/huya.php?id=11342433$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_邻里一家亲, URL: https://live.metshop.top/huya/11342426$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_邻里一家亲, URL: http://cfss.cc/cdn/hy/11342426.flv$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_邻里一家亲, URL: https://www.goodiptv.club/huya/11342426$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 剧集_邻里一家亲, URL: http://cdn.jdshipin.com:8880/huya.php?id=11342426$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 搞笑_陈翔六点半, URL: https://live.metshop.top/huya/11274154$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 搞笑_陈翔六点半, URL: http://cfss.cc/cdn/hy/11274154.flv$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 搞笑_陈翔六点半, URL: https://www.goodiptv.club/huya/11274154$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 搞笑_陈翔六点半, URL: http://live.metshop.top/huya/11274154?cdn=alicdn$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 搞笑_陈翔六点半, URL: http://cdn.jdshipin.com:8880/huya.php?id=11274154$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_鹿哥电影, URL: https://live.metshop.top/huya/24396360$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_斌哥漫说, URL: https://live.metshop.top/huya/18632116$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_续哥说电影, URL: https://live.metshop.top/huya/24396472$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_小川侃电影, URL: https://live.metshop.top/huya/15870999$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_阿良说剧, URL: https://live.metshop.top/huya/20488841$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_鱼丸电影, URL: https://live.metshop.top/huya/16615910$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_阿斗说电影, URL: https://live.metshop.top/huya/13303478$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_扁豆看电影, URL: https://live.metshop.top/huya/16028551$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_乌贼说电影, URL: https://live.metshop.top/huya/16604522$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_大象放映室, URL: https://live.metshop.top/huya/21277391$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_科幻梦工场, URL: https://live.metshop.top/huya/15152155$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_亮哥讲电影, URL: https://live.metshop.top/huya/16144175$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_越哥说电影, URL: https://live.metshop.top/huya/15894162$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_小冉看电影, URL: https://live.metshop.top/huya/17341907$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_阿翔说电影, URL: https://live.metshop.top/huya/16868935$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_虎妞说电影, URL: https://live.metshop.top/huya/20343144$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_涵哥评电影, URL: https://live.metshop.top/huya/16865726$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_老皮讲电影, URL: https://live.metshop.top/huya/16968572$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_默爷侃电影, URL: https://live.metshop.top/huya/17204307$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_冷君说电影, URL: https://live.metshop.top/huya/16739452$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 解说_恐怖电影解说, URL: https://live.metshop.top/huya/16741179$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 鬼片恐怖, URL: http://zzy789.xyz/douyu1.php?id=2935323$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 恐怖故事, URL: http://zzy789.xyz/douyu1.php?id=2337939$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 怡寳影院, URL: http://zzy789.xyz/douyu1.php?id=434971$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 粤语电影, URL: http://zzy789.xyz/douyu1.php?id=6566671$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 苹果影院, URL: http://zzy789.xyz/douyu1.php?id=2793084$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 午夜故事, URL: http://zzy789.xyz/douyu1.php?id=8722254$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 译制国语, URL: http://zzy789.xyz/douyu1.php?id=2436390$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 蚂蚱影院, URL: http://zzy789.xyz/douyu1.php?id=6079455$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 纪录片, URL: http://zzy789.xyz/douyu1.php?id=4360438$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 贝爷求生, URL: http://zzy789.xyz/douyu1.php?id=454867$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 恐怖丧尸鬼片, URL: http://zzy789.xyz/douyu1.php?id=263824$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 4K❤电影院, URL: http://zzy789.xyz/douyu1.php?id=12192607$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 金庸武侠, URL: http://zzy789.xyz/douyu1.php?id=9285904$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 吃米滴虫, URL: http://zzy789.xyz/douyu1.php?id=315457$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 吃米滴虫, URL: http://delrvh.delacula.fun:35455/douyu/315457$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 吃米滴虫, URL: http://14.145.161.79:35455/douyu/315457$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 吃米滴虫, URL: http://156.238.251.141:82/usr/公众号：小凯影视交流.php?token=77a189b8f8c4575bfbfd8ab7cb7927f7$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 陪你一起看剧, URL: http://zzy789.xyz/douyu1.php?id=11922242$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 女神金, URL: http://zzy789.xyz/douyu1.php?id=747764$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 吃奶滴虫, URL: http://1.94.31.214:35455/douyu/263824$订阅源, IPv_Type: ipv4, Date: None, Delay: 684 ms, Speed: 0.07 M/s, Resolution: 1024x576
Name: 吃奶滴虫, URL: http://zzy789.xyz/douyu1.php?id=263824$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 吃奶滴虫, URL: http://156.238.251.141:82/usr/公众号：小凯影视交流.php?token=cb0c076597eb5f9ad2a51bc9988d1db2$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深夜D你上高速, URL: http://zzy789.xyz/douyu1.php?id=7882691$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 久了旧知, URL: http://zzy789.xyz/douyu1.php?id=310926$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 斗鱼音乐MV频道, URL: http://zzy789.xyz/douyu1.php?id=3870925$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: Poison丶冰冰, URL: http://zzy789.xyz/douyu1.php?id=74374$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: Poison丶冰冰, URL: http://1.94.31.214:35455/douyu/74374$订阅源, IPv_Type: ipv4, Date: None, Delay: 684 ms, Speed: 0.07 M/s, Resolution: 1024x576
Name: 斗鱼最强女团, URL: http://zzy789.xyz/douyu1.php?id=329667$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 经典, URL: http://zzy789.xyz/douyu1.php?id=6091425$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 精彩短剧看不停, URL: http://zzy789.xyz/douyu1.php?id=11824307$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: mn静静nm, URL: http://zzy789.xyz/douyu1.php?id=5668371$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 7师傅, URL: http://zzy789.xyz/douyu1.php?id=17732$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 傲娇的超级赛亚人, URL: http://zzy789.xyz/douyu1.php?id=4373285$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: PDD影院阿, URL: http://zzy789.xyz/douyu1.php?id=1274132$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 网神影厅, URL: http://zzy789.xyz/douyu1.php?id=508118$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 网神影厅, URL: http://1.94.31.214:35455/douyu/508118$订阅源, IPv_Type: ipv4, Date: None, Delay: 684 ms, Speed: 0.07 M/s, Resolution: 1024x576
Name: 贝贝影院, URL: http://huanqiuzhibo.cn/manifest/douyu.php?id=431460$订阅源, IPv_Type: ipv4, Date: None, Delay: 228 ms, Speed: 1.41 M/s, Resolution: 720x576
Name: 贝爷求生影视2, URL: http://zzy789.xyz/douyu1.php?id=9661369$订阅源, IPv_Type: ipv4, Date: None, Delay: 466 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 电影_洪金宝, URL: http://cdn.jdshipin.com:8880/huya.php?id=11279251$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 电影_洪金宝, URL: http://120.78.6.151:8968/yy.php?id=1354924839$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 经典电影, URL: https://cdn.iptv8k.top/dl/jrys.php?id=396&time=20240926215313&ip=111.229.253.40$订阅源, IPv_Type: ipv4, Date: None, Delay: 51 ms, Speed: 4.94 M/s, Resolution: 1920x1080
Name: 经典电影, URL: http://jf.jxx2023.work:40446/tsfile/live/1055_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 经典电影, URL: http://124.248.69.76:26781/yy/1356363815$订阅源, IPv_Type: ipv4, Date: None, Delay: 506 ms, Speed: 0.33 M/s, Resolution: 1920x1080
Name: 经典电影, URL: http://61.133.118.228:5001/yy/1356363815$订阅源, IPv_Type: ipv4, Date: None, Delay: 765 ms, Speed: 0.48 M/s, Resolution: 1920x1080
Name: 经典电影, URL: http://61.163.181.78:9901/tsfile/live/1059_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 经典电影, URL: http://api2.52tb.xyz/info?id=1020&token=20230404dmgnht$订阅源, IPv_Type: ipv4, Date: None, Delay: 3964 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 经典电影, URL: http://120.238.94.10:9901/tsfile/live/1040_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 经典电影, URL: http://lxajh.top/tv/douyu.php?id=74374$订阅源, IPv_Type: ipv4, Date: None, Delay: 260 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 经典电影, URL: http://43.138.0.72:35455/yy/1382754187$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 800x600
Name: 经典电影, URL: http://zb.xmzb.xyz/888.php?id=be一一经典电影$订阅源, IPv_Type: ipv4, Date: None, Delay: 213 ms, Speed: 1.57 M/s, Resolution: 1280x582
Name: 经典电影, URL: http://tv.zzlag.top:9087/tsfile/live/1057_1.m3u8?key=txiptv$订阅源, IPv_Type: ipv4, Date: None, Delay: 5999 ms, Speed: 0.00 M/s, Resolution: 720x576
Name: 经典电影, URL: http://60.172.130.146:352/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 经典电影, URL: rtsp://118.212.169.207:554/PLTV/88888888/224/3221227322/10000100000000060000000001946404_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10172 ms, Speed: 0.00 M/s, Resolution: None
Name: 经典电影, URL: rtsp://115.153.245.70/PLTV/88888888/224/3221227010/86440860.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 11055 ms, Speed: 0.00 M/s, Resolution: None
Name: 经典电影, URL: rtsp://115.153.254.81/PLTV/88888888/224/3221227010/86440860.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10007 ms, Speed: 0.00 M/s, Resolution: None
Name: 经典电影, URL: rtsp://115.153.240.228:554/PLTV/88888888/224/3221227010/86440860.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 经典电影, URL: rtsp://115.153.212.72/PLTV/88888888/224/3221227010/86440860.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10007 ms, Speed: 0.00 M/s, Resolution: None
Name: 经典电影, URL: rtsp://115.153.247.80/PLTV/88888888/224/3221227010/86440860.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 11039 ms, Speed: 0.00 M/s, Resolution: None
